@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Summary {'Number of leaves: 49\nSize of the tree: 97\n','Number of leaves: 45\nSize of the tree: 89\n','Number of leaves: 46\nSize of the tree: 91\n','Number of leaves: 54\nSize of the tree: 107\n','Number of leaves: 59\nSize of the tree: 117\n','Number of leaves: 48\nSize of the tree: 95\n','Number of leaves: 51\nSize of the tree: 101\n','Number of leaves: 50\nSize of the tree: 99\n','Number of leaves: 52\nSize of the tree: 103\n','Number of leaves: 58\nSize of the tree: 115\n','Number of leaves: 53\nSize of the tree: 105\n','Number of leaves: 47\nSize of the tree: 93\n','Number of leaves: 55\nSize of the tree: 109\n','Number of leaves: 56\nSize of the tree: 111\n','Number of leaves: 57\nSize of the tree: 113\n','Number of leaves: 60\nSize of the tree: 119\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

tyrex,2,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160324.1517,1135,126,109,17,0,86.507937,13.492063,0,0.816986,0.07291,0.243056,19.861537,56.695705,246.823513,642.786357,-395.962844,1.958917,5.101479,-3.142562,203.54967,1.615474,10421.094574,0.818182,36,0.04878,4,0.95122,78,0.181818,8,0.9,0.818182,0.857143,0.928769,0.865079,0.046294,0.953706,0.134921,0.868769,0.865079,0.863009,0.953612,0.001,0.002,0.01,0,6450,153462,19265,?,?,?,?
tyrex,2,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160324.1517,1135,126,109,17,0,86.507937,13.492063,0,0.813105,0.067707,0.221942,18.475942,51.870059,245.815728,69.589125,176.226603,1.950918,0.552295,1.398624,204.155789,1.620284,10447.404641,0.933333,42,0.123457,10,0.876543,71,0.066667,3,0.807692,0.933333,0.865979,0.97915,0.865079,0.058619,0.941381,0.134921,0.866006,0.865079,0.856854,0.982766,0.002,0.002,0,0,6450,153462,19265,?,?,?,?
tyrex,2,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160324.1517,1135,126,107,19,0,84.920635,15.079365,0,0.794224,0.08424,0.248631,22.987445,58.107605,245.815728,148.256331,97.559397,1.950918,1.176638,0.774281,198.427745,1.574823,10154.279547,0.822222,37,0.098765,8,0.901235,73,0.177778,8,0.822222,0.822222,0.822222,0.953086,0.849206,0.058012,0.941988,0.150794,0.850658,0.849206,0.849798,0.967101,0.002,0.001,0,0,6450,153462,19265,?,?,?,?
tyrex,2,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160324.1517,1135,126,108,18,0,85.714286,14.285714,0,0.80428,0.083657,0.243946,22.828167,57.012789,245.815728,355.284621,-109.468894,1.950918,2.819719,-0.868801,196.264235,1.557653,10043.564763,0.866667,39,0.08642,7,0.91358,74,0.133333,6,0.847826,0.866667,0.857143,0.946502,0.857143,0.053603,0.946397,0.142857,0.853664,0.857143,0.854605,0.952638,0.001,0.002,0,0,6450,153462,19265,?,?,?,?
tyrex,2,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160324.1517,1135,126,108,18,0,85.714286,14.285714,0,0.803108,0.079451,0.236795,21.680543,55.341567,245.815728,104.064093,141.751634,1.950918,0.825906,1.125013,198.833712,1.578045,10175.054376,0.888889,40,0.111111,9,0.888889,72,0.111111,5,0.816327,0.888889,0.851064,0.955556,0.857143,0.059171,0.940829,0.142857,0.855615,0.857143,0.852654,0.966196,0.001,0.002,0,0.01,6450,153462,19265,?,?,?,?
tyrex,2,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160324.1517,1135,126,110,16,0,87.301587,12.698413,0,0.823468,0.068355,0.225181,18.652742,52.627269,245.815728,93.706521,152.109207,1.950918,0.743703,1.207216,204.666373,1.624336,10473.53315,0.933333,42,0.148148,12,0.851852,69,0.066667,3,0.777778,0.933333,0.848485,0.952538,0.873016,0.061013,0.938987,0.126984,0.878429,0.873016,0.865296,0.968314,0.002,0.001,0,0,6450,153462,19265,?,?,?,?
tyrex,3,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160324.1517,1134,127,118,9,0,92.913386,7.086614,0,0.903103,0.057344,0.1891,15.625504,44.122897,248.499014,282.510505,-34.011491,1.956685,2.224492,-0.267807,215.729725,1.698659,11043.287708,0.931818,41,0.060241,5,0.939759,78,0.068182,3,0.891304,0.931818,0.911111,0.968784,0.929134,0.029041,0.970959,0.070866,0.928867,0.929134,0.928011,0.98135,0.002,0.001,0.01,0,6450,153329,19398,?,?,?,?
tyrex,3,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160324.1517,1135,126,110,16,0,87.301587,12.698413,0,0.824741,0.067491,0.219977,18.385364,51.312127,246.823513,107.759463,139.064051,1.958917,0.855234,1.103683,204.917155,1.626327,10491.105488,0.954545,42,0.121951,10,0.878049,72,0.045455,2,0.807692,0.954545,0.875,0.973392,0.873016,0.05633,0.94367,0.126984,0.881778,0.873016,0.868899,0.974992,0.002,0.002,0,0,6450,153462,19265,?,?,?,?
tyrex,3,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160324.1517,1135,126,105,21,0,83.333333,16.666667,0,0.770452,0.088789,0.256572,24.187324,59.84847,246.823513,379.301634,-132.478121,1.958917,3.01033,-1.051414,194.321015,1.54223,9948.616876,0.863636,38,0.134146,11,0.865854,71,0.136364,6,0.77551,0.863636,0.817204,0.937639,0.833333,0.070787,0.929213,0.166667,0.85093,0.833333,0.82657,0.95096,0.004,0.001,0.01,0,6450,153462,19265,?,?,?,?
tyrex,3,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160324.1517,1135,126,105,21,0,83.333333,16.666667,0,0.768078,0.084652,0.250442,23.099861,58.530871,245.815728,343.086051,-97.270323,1.950918,2.722905,-0.771987,194.064001,1.54019,9930.970652,0.911111,41,0.185185,15,0.814815,66,0.088889,4,0.732143,0.911111,0.811881,0.938272,0.833333,0.076905,0.923095,0.166667,0.840567,0.833333,0.829689,0.957934,0.002,0.002,0,0.01,6450,153462,19265,?,?,?,?
tyrex,3,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160324.1517,1135,126,103,23,0,81.746032,18.253968,0,0.747627,0.094693,0.268924,25.839694,62.850285,245.815728,134.833274,110.982453,1.950918,1.070105,0.880813,187.195002,1.485675,9579.458653,0.844444,38,0.135802,11,0.864198,70,0.155556,7,0.77551,0.844444,0.808511,0.948697,0.81746,0.075107,0.924893,0.18254,0.809939,0.81746,0.801104,0.962351,0.001,0.002,0,0,6450,153462,19265,?,?,?,?
tyrex,3,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160324.1517,1135,126,108,18,0,85.714286,14.285714,0,0.804516,0.082813,0.257009,22.598075,60.065647,245.815728,330.58684,-84.771112,1.950918,2.623705,-0.672787,195.634528,1.552655,10011.340305,0.866667,39,0.08642,7,0.91358,74,0.133333,6,0.847826,0.866667,0.857143,0.953635,0.857143,0.052215,0.947785,0.142857,0.855111,0.857143,0.855903,0.957588,0.002,0.001,0,0,6450,153462,19265,?,?,?,?
tyrex,3,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160324.1517,1135,126,104,22,0,82.539683,17.460317,0,0.760332,0.090855,0.260984,24.792376,60.994734,245.815728,352.754058,-106.93833,1.950918,2.799635,-0.848717,191.055994,1.516317,9777.039861,0.844444,38,0.111111,9,0.888889,72,0.155556,7,0.808511,0.844444,0.826087,0.928669,0.825397,0.06658,0.93342,0.174603,0.820414,0.825397,0.821486,0.953994,0.001,0.002,0,0,6450,153462,19265,?,?,?,?
tyrex,3,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160324.1517,1135,126,108,18,0,85.714286,14.285714,0,0.803364,0.081534,0.245846,22.249036,57.45669,245.815728,117.892632,127.923096,1.950918,0.935656,1.015263,197.484329,1.567336,10106.001453,0.866667,39,0.123457,10,0.876543,71,0.133333,6,0.795918,0.866667,0.829787,0.94952,0.857143,0.059712,0.940288,0.142857,0.854803,0.857143,0.854289,0.965134,0.001,0.001,0,0,6450,153462,19265,?,?,?,?
tyrex,3,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160324.1517,1135,126,114,12,0,90.47619,9.52381,0,0.869012,0.065955,0.213926,17.997814,49.996866,245.815728,127.57672,118.239007,1.950918,1.012514,0.938405,208.475517,1.654568,10668.461084,0.911111,41,0.08642,7,0.91358,74,0.088889,4,0.854167,0.911111,0.88172,0.947599,0.904762,0.04134,0.95866,0.095238,0.905102,0.904762,0.90212,0.96027,0.002,0.001,0,0.01,6450,153462,19265,?,?,?,?
tyrex,3,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160324.1517,1135,126,104,22,0,82.539683,17.460317,0,0.760249,0.086718,0.25942,23.637402,60.55414,246.380435,124.04601,122.334425,1.9554,0.984492,0.970908,192.913166,1.531057,9874.57476,0.818182,36,0.134146,11,0.865854,71,0.181818,8,0.765957,0.818182,0.791209,0.937084,0.825397,0.069476,0.930524,0.174603,0.819454,0.825397,0.817259,0.960072,0.001,0.002,0,0,6450,153462,19265,?,?,?,?
tyrex,4,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160324.1517,1134,127,107,20,0,84.251969,15.748031,0,0.780467,0.085191,0.257433,23.240674,60.146711,247.879713,597.386664,-349.506951,1.951809,4.703832,-2.752023,194.158732,1.528809,9936.303981,0.955556,43,0.146341,12,0.853659,70,0.044444,2,0.781818,0.955556,0.86,0.956098,0.84252,0.070451,0.929549,0.15748,0.851682,0.84252,0.827854,0.950737,0.002,0.001,0,0,6450,153329,19398,?,?,?,?
tyrex,4,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160324.1517,1135,126,107,19,0,84.920635,15.079365,0,0.792368,0.080915,0.242907,22.055705,56.699721,246.380435,105.721775,140.658659,1.9554,0.839062,1.116339,197.796448,1.569813,10124.533518,0.909091,40,0.134146,11,0.865854,71,0.090909,4,0.784314,0.909091,0.842105,0.959812,0.849206,0.063051,0.936949,0.150794,0.852513,0.849206,0.847952,0.971858,0.002,0.002,0,0,6450,153462,19265,?,?,?,?
tyrex,4,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160324.1517,1135,126,105,21,0,83.333333,16.666667,0,0.771542,0.091284,0.26584,24.879937,62.046633,246.435029,353.700931,-107.265902,1.955834,2.80715,-0.851317,191.854327,1.522653,9820.614382,0.840909,37,0.121951,10,0.878049,72,0.159091,7,0.787234,0.840909,0.813187,0.922672,0.833333,0.064259,0.935741,0.166667,0.827268,0.833333,0.828725,0.952195,0.001,0.002,0,0.01,6450,153462,19265,?,?,?,?
tyrex,4,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160324.1517,1135,126,112,14,0,88.888889,11.111111,0,0.848101,0.062949,0.215112,17.148138,50.177529,246.823513,106.438723,140.384791,1.958917,0.844752,1.114165,209.298854,1.661102,10715.434511,0.886364,39,0.097561,8,0.902439,74,0.113636,5,0.829787,0.886364,0.857143,0.956208,0.888889,0.045903,0.954097,0.111111,0.889351,0.888889,0.888438,0.96454,0.002,0.006,0,0,6450,153462,19265,?,?,?,?
tyrex,4,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160324.1517,1135,126,108,18,0,85.714286,14.285714,0,0.803823,0.069729,0.224728,18.995217,52.420371,246.823513,327.661237,-80.837724,1.958917,2.600486,-0.641569,204.272856,1.621213,10458.119402,0.886364,39,0.097561,8,0.902439,74,0.113636,5,0.829787,0.886364,0.857143,0.965078,0.857143,0.057626,0.942374,0.142857,0.862546,0.857143,0.847974,0.974637,0.002,0.004,0,0.01,6450,153462,19265,?,?,?,?
tyrex,4,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160324.1517,1135,126,107,19,0,84.920635,15.079365,0,0.791772,0.085272,0.254269,23.268973,59.425229,245.815728,151.326263,94.489465,1.950918,1.201002,0.749916,194.953545,1.54725,9976.491875,0.866667,39,0.135802,11,0.864198,70,0.133333,6,0.78,0.866667,0.821053,0.9262,0.849206,0.064014,0.935986,0.150794,0.840954,0.849206,0.840523,0.951025,0.001,0.002,0,0,6450,153462,19265,?,?,?,?
tyrex,4,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160324.1517,1135,126,111,15,0,88.095238,11.904762,0,0.835179,0.069899,0.222939,19.074087,52.10329,245.815728,72.302681,173.513047,1.950918,0.573831,1.377088,202.365715,1.606077,10355.799952,0.933333,42,0.111111,9,0.888889,72,0.066667,3,0.823529,0.933333,0.875,0.970919,0.880952,0.052531,0.947469,0.119048,0.881343,0.880952,0.871639,0.981022,0.001,0.001,0,0,6450,153462,19265,?,?,?,?
tyrex,4,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160324.1517,1135,126,106,20,0,84.126984,15.873016,0,0.781969,0.085364,0.247086,23.293943,57.746601,245.815728,127.627069,118.188659,1.950918,1.012913,0.938005,194.987727,1.547522,9978.241126,0.866667,39,0.111111,9,0.888889,72,0.133333,6,0.8125,0.866667,0.83871,0.947874,0.84127,0.06162,0.93838,0.15873,0.839538,0.84127,0.839373,0.960849,0.002,0.001,0.01,0,6450,153462,19265,?,?,?,?
tyrex,4,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160324.1517,1135,126,111,15,0,88.095238,11.904762,0,0.836632,0.067927,0.218826,18.535999,51.141991,245.815728,81.716537,164.099191,1.950918,0.648544,1.302375,206.004633,1.634957,10542.01683,0.866667,39,0.08642,7,0.91358,74,0.133333,6,0.847826,0.866667,0.857143,0.964335,0.880952,0.048459,0.951541,0.119048,0.884371,0.880952,0.877418,0.974139,0.001,0.002,0,0,6450,153462,19265,?,?,?,?
tyrex,4,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160324.1517,1135,126,100,26,0,79.365079,20.634921,0,0.716952,0.103942,0.285573,28.363667,66.741371,245.815728,406.990533,-161.174805,1.950918,3.230084,-1.279165,183.656568,1.457592,9398.383924,0.777778,35,0.148148,12,0.851852,69,0.222222,10,0.744681,0.777778,0.76087,0.914129,0.793651,0.081379,0.918621,0.206349,0.79173,0.793651,0.791734,0.94287,0.002,0.001,0,0,6450,153462,19265,?,?,?,?
tyrex,5,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160324.1517,1134,127,109,18,0,85.826772,14.173228,0,0.806517,0.075886,0.224971,20.665422,52.457055,248.942093,73.616008,175.326085,1.960174,0.579654,1.38052,204.367288,1.609191,10463.72372,0.840909,37,0.096386,8,0.903614,75,0.159091,7,0.822222,0.840909,0.831461,0.966867,0.858268,0.05497,0.94503,0.141732,0.858793,0.858268,0.854566,0.979862,0.002,0.001,0,0,6450,153329,19398,?,?,?,?
tyrex,5,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160324.1517,1135,126,109,17,0,86.507937,13.492063,0,0.815805,0.075735,0.233329,20.666499,54.531448,245.815728,104.603767,141.211961,1.950918,0.830189,1.12073,202.147102,1.604342,10344.612735,0.844444,38,0.074074,6,0.925926,75,0.155556,7,0.863636,0.844444,0.853933,0.959671,0.865079,0.049086,0.950914,0.134921,0.865801,0.865079,0.864213,0.969481,0.001,0.002,0,0,6450,153462,19265,?,?,?,?
tyrex,5,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160324.1517,1135,126,106,20,0,84.126984,15.873016,0,0.77916,0.08537,0.257697,23.295651,60.226535,245.815728,143.268284,102.547443,1.950918,1.13705,0.813869,192.576363,1.528384,9854.84274,0.911111,41,0.160494,13,0.839506,68,0.088889,4,0.759259,0.911111,0.828283,0.935802,0.84127,0.072648,0.927352,0.15873,0.845494,0.84127,0.831128,0.945646,0.002,0.002,0,0,6450,153462,19265,?,?,?,?
tyrex,5,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160324.1517,1135,126,104,22,0,82.539683,17.460317,0,0.760828,0.094478,0.273663,25.780995,63.957937,245.815728,409.044326,-163.228598,1.950918,3.246384,-1.295465,190.071123,1.508501,9726.64034,0.777778,35,0.123457,10,0.876543,71,0.222222,10,0.777778,0.777778,0.777778,0.907545,0.825397,0.069203,0.930797,0.174603,0.819754,0.825397,0.819879,0.949096,0.002,0.001,0,0,6450,153462,19265,?,?,?,?
tyrex,5,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160324.1517,1135,126,105,21,0,83.333333,16.666667,0,0.769049,0.093203,0.263793,25.433131,61.6511,245.815728,345.207962,-99.392234,1.950918,2.739746,-0.788827,189.387915,1.503079,9691.678101,0.866667,39,0.160494,13,0.839506,68,0.133333,6,0.75,0.866667,0.804124,0.922908,0.833333,0.074327,0.925673,0.166667,0.833873,0.833333,0.826494,0.949668,0.002,0.001,0,0,6450,153462,19265,?,?,?,?
tyrex,5,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160324.1517,1135,126,102,24,0,80.952381,19.047619,0,0.737773,0.09898,0.28304,27.009617,66.149392,245.815728,147.724027,98.091701,1.950918,1.172413,0.778506,185.687692,1.473712,9502.324049,0.8,36,0.160494,13,0.839506,68,0.2,9,0.734694,0.8,0.765957,0.927846,0.809524,0.078777,0.921223,0.190476,0.805417,0.809524,0.805502,0.952645,0.001,0.002,0,0.01,6450,153462,19265,?,?,?,?
tyrex,5,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160324.1517,1135,126,109,17,0,86.507937,13.492063,0,0.814642,0.076432,0.237688,20.856587,55.550103,245.815728,421.003328,-175.187601,1.950918,3.341296,-1.390378,200.435197,1.590756,10257.00826,0.888889,40,0.098765,8,0.901235,73,0.111111,5,0.833333,0.888889,0.860215,0.952812,0.865079,0.054068,0.945932,0.134921,0.863697,0.865079,0.863257,0.956443,0.002,0.001,0,0,6450,153462,19265,?,?,?,?
tyrex,5,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160324.1517,1135,126,115,11,0,91.269841,8.730159,0,0.879478,0.054133,0.188271,14.755544,43.94638,246.380435,62.833939,183.546496,1.9554,0.498682,1.456718,213.302345,1.692876,10918.228082,0.977273,43,0.097561,8,0.902439,74,0.022727,1,0.843137,0.977273,0.905263,0.97755,0.912698,0.039799,0.960201,0.087302,0.914006,0.912698,0.907072,0.979672,0.002,0.001,0.01,0,6450,153462,19265,?,?,?,?
tyrex,5,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160324.1517,1135,126,104,22,0,82.539683,17.460317,0,0.759082,0.088394,0.253601,24.094317,59.195726,246.380435,567.665524,-321.285089,1.9554,4.505282,-2.549882,193.792564,1.538036,9919.588174,0.863636,38,0.146341,12,0.853659,70,0.136364,6,0.76,0.863636,0.808511,0.949002,0.825397,0.073877,0.926123,0.174603,0.829838,0.825397,0.820303,0.963752,0.002,0.001,0,0,6450,153462,19265,?,?,?,?
tyrex,5,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160324.1517,1135,126,113,13,0,89.68254,10.31746,0,0.858047,0.064618,0.217239,17.602861,50.67356,246.823513,86.351073,160.472441,1.958917,0.685326,1.273591,207.059331,1.643328,10600.778069,0.977273,43,0.085366,7,0.914634,75,0.022727,1,0.86,0.977273,0.914894,0.975333,0.896825,0.042846,0.957154,0.103175,0.898596,0.896825,0.891743,0.974139,0.002,0.001,0,0.01,6450,153462,19265,?,?,?,?
tyrex,6,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160324.1517,1134,127,111,16,0,87.401575,12.598425,0,0.825475,0.064978,0.221096,17.726296,51.6569,247.879713,99.387629,148.492084,1.951809,0.78258,1.169229,206.828952,1.628574,10584.717535,0.933333,42,0.134146,11,0.865854,71,0.066667,3,0.792453,0.933333,0.857143,0.963686,0.874016,0.057142,0.942858,0.125984,0.876066,0.874016,0.868768,0.967839,0.002,0.001,0,0,6450,153329,19398,?,?,?,?
tyrex,6,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160324.1517,1135,126,115,11,0,91.269841,8.730159,0,0.880135,0.058859,0.201112,16.061383,47.002037,245.815728,340.7154,-94.899673,1.950918,2.70409,-0.753172,211.561101,1.679056,10826.361797,0.933333,42,0.074074,6,0.925926,75,0.066667,3,0.875,0.933333,0.903226,0.963237,0.912698,0.036345,0.963655,0.087302,0.912962,0.912698,0.911837,0.964305,0.001,0.002,0.01,0,6450,153462,19265,?,?,?,?
tyrex,6,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160324.1517,1135,126,109,17,0,86.507937,13.492063,0,0.813917,0.085195,0.247339,23.247872,57.805678,245.815728,99.700063,146.115664,1.950918,0.79127,1.159648,195.385098,1.550675,9998.576075,0.888889,40,0.123457,10,0.876543,71,0.111111,5,0.8,0.888889,0.842105,0.94513,0.865079,0.057232,0.942768,0.134921,0.861345,0.865079,0.860581,0.961079,0.002,0.001,0,0,6450,153462,19265,?,?,?,?
tyrex,6,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160324.1517,1135,126,113,13,0,89.68254,10.31746,0,0.857689,0.05767,0.19086,15.736889,44.606098,245.815728,46.968714,198.847014,1.950918,0.372768,1.578151,211.572528,1.679147,10826.946567,0.933333,42,0.08642,7,0.91358,74,0.066667,3,0.857143,0.933333,0.893617,0.982716,0.896825,0.044729,0.955271,0.103175,0.899821,0.896825,0.892324,0.989836,0.002,0.001,0,0,6450,153462,19265,?,?,?,?
tyrex,6,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160324.1517,1135,126,109,17,0,86.507937,13.492063,0,0.813577,0.079142,0.240822,21.596199,56.282579,245.815728,101.004249,144.811479,1.950918,0.801621,1.149297,197.696055,1.569016,10116.836263,0.911111,41,0.111111,9,0.888889,72,0.088889,4,0.82,0.911111,0.863158,0.944307,0.865079,0.056583,0.943417,0.134921,0.862337,0.865079,0.856815,0.956913,0.001,0.002,0,0,6450,153462,19265,?,?,?,?
tyrex,6,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160324.1517,1135,126,100,26,0,79.365079,20.634921,0,0.71248,0.103654,0.28262,28.285005,66.051256,245.815728,138.067181,107.748546,1.950918,1.095771,0.855147,180.811841,1.435015,9252.808751,0.888889,40,0.197531,16,0.802469,65,0.111111,5,0.714286,0.888889,0.792079,0.94321,0.793651,0.090912,0.909088,0.206349,0.792255,0.793651,0.784473,0.956903,0.002,0.003,0,0,6450,153462,19265,?,?,?,?
tyrex,6,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160324.1517,1135,126,105,21,0,83.333333,16.666667,0,0.771818,0.088859,0.265761,24.21904,62.028177,246.435029,625.148926,-378.713897,1.955834,4.961499,-3.005666,192.934114,1.531223,9875.886404,0.863636,38,0.097561,8,0.902439,74,0.136364,6,0.826087,0.863636,0.844444,0.942905,0.833333,0.063106,0.936894,0.166667,0.832511,0.833333,0.831342,0.952933,0.001,0.002,0,0,6450,153462,19265,?,?,?,?
tyrex,6,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160324.1517,1135,126,115,11,0,91.269841,8.730159,0,0.880928,0.061042,0.193772,16.628622,45.199557,246.823513,63.743482,183.080031,1.958917,0.505901,1.453016,211.512288,1.678669,10828.75529,0.931818,41,0.036585,3,0.963415,79,0.068182,3,0.931818,0.931818,0.931818,0.979767,0.912698,0.030664,0.969336,0.087302,0.914125,0.912698,0.909918,0.984886,0.002,0.001,0,0,6450,153462,19265,?,?,?,?
tyrex,6,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160324.1517,1135,126,104,22,0,82.539683,17.460317,0,0.761671,0.100982,0.282097,27.508776,65.802351,246.823513,633.539444,-386.715931,1.958917,5.028091,-3.069174,187.105279,1.484963,9579.194166,0.795455,35,0.121951,10,0.878049,72,0.204545,9,0.777778,0.795455,0.786517,0.896341,0.825397,0.066963,0.933037,0.174603,0.818441,0.825397,0.820417,0.937203,0.001,0.002,0,0.01,6450,153462,19265,?,?,?,?
tyrex,6,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160324.1517,1135,126,97,29,0,76.984127,23.015873,0,0.685515,0.106236,0.296715,28.9577,69.259475,246.380435,407.923588,-161.543153,1.9554,3.237489,-1.282089,181.88307,1.443516,9309.981297,0.704545,31,0.158537,13,0.841463,69,0.295455,13,0.704545,0.704545,0.704545,0.902716,0.769841,0.08938,0.91062,0.230159,0.76634,0.769841,0.765287,0.944311,0.001,0.001,0,0,6450,153462,19265,?,?,?,?
tyrex,7,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160324.1517,1134,127,113,14,0,88.976378,11.023622,0,0.847969,0.064946,0.211033,17.696688,49.240431,248.499014,345.285401,-96.786386,1.956685,2.718783,-0.762098,209.67454,1.650981,10733.320477,0.931818,41,0.120482,10,0.879518,73,0.068182,3,0.803922,0.931818,0.863158,0.952903,0.889764,0.050697,0.949303,0.110236,0.897659,0.889764,0.88709,0.968775,0.003,0.003,0.01,0,6450,153329,19398,?,?,?,?
tyrex,7,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160324.1517,1135,126,103,23,0,81.746032,18.253968,0,0.748175,0.086604,0.263871,23.59212,61.550973,246.823513,660.948568,-414.125055,1.958917,5.245624,-3.286707,192.945326,1.531312,9878.185952,0.886364,39,0.146341,12,0.853659,70,0.113636,5,0.764706,0.886364,0.821053,0.932095,0.81746,0.075231,0.924769,0.18254,0.81216,0.81746,0.806479,0.937142,0.002,0.002,0,0,6450,153462,19265,?,?,?,?
tyrex,7,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160324.1517,1135,126,106,20,0,84.126984,15.873016,0,0.782477,0.095516,0.266168,26.019932,62.086723,246.823513,147.545253,99.278261,1.958917,1.170994,0.787923,190.36105,1.510802,9745.879255,0.863636,38,0.134146,11,0.865854,71,0.136364,6,0.77551,0.863636,0.817204,0.94235,0.84127,0.063996,0.936004,0.15873,0.84432,0.84127,0.841389,0.957477,0.001,0.002,0,0,6450,153462,19265,?,?,?,?
tyrex,7,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160324.1517,1135,126,107,19,0,84.920635,15.079365,0,0.792602,0.085805,0.248714,23.414533,58.127071,245.815728,79.756656,166.059072,1.950918,0.632989,1.317929,194.452137,1.543271,9950.832989,0.866667,39,0.111111,9,0.888889,72,0.133333,6,0.8125,0.866667,0.83871,0.961591,0.849206,0.060635,0.939365,0.150794,0.847406,0.849206,0.845835,0.970525,0.001,0.001,0.01,0,6450,153462,19265,?,?,?,?
tyrex,7,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160324.1517,1135,126,109,17,0,86.507937,13.492063,0,0.814562,0.073911,0.227455,20.1687,53.158604,245.815728,325.174071,-79.358343,1.950918,2.580747,-0.629828,202.228745,1.60499,10348.790693,0.866667,39,0.098765,8,0.901235,73,0.133333,6,0.829787,0.866667,0.847826,0.939369,0.865079,0.054654,0.945346,0.134921,0.862829,0.865079,0.860199,0.965941,0.002,0.001,0,0,6450,153462,19265,?,?,?,?
tyrex,7,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160324.1517,1135,126,108,18,0,85.714286,14.285714,0,0.804836,0.078358,0.243994,21.3823,57.023956,245.815728,114.000457,131.815271,1.950918,0.904766,1.046153,200.353496,1.590107,10252.82733,0.822222,37,0.074074,6,0.925926,75,0.177778,8,0.860465,0.822222,0.840909,0.951989,0.857143,0.052367,0.947633,0.142857,0.853586,0.857143,0.851727,0.964028,0.001,0.002,0,0,6450,153462,19265,?,?,?,?
