@relation InstanceResultListener

@attribute Key_Dataset {tyrex}
@attribute Key_Run {1,2,3}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.rules.ZeroR,weka.classifiers.bayes.NaiveBayes,weka.classifiers.functions.Logistic,weka.classifiers.functions.MultilayerPerceptron,weka.classifiers.functions.SimpleLogistic,weka.classifiers.functions.SMO,weka.classifiers.lazy.KStar,weka.classifiers.meta.AdaBoostM1,weka.classifiers.trees.J48}
@attribute Key_Scheme_options {'','-R 1.0E-8 -M -1','-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a','-I 0 -M 500 -H 50 -W 0.0','-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"','-B 20 -M a','-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump','-C 0.25 -M 2'}
@attribute Key_Scheme_version_ID {48055541465867954,5995231201785697655,3932117032546553727,-5990607817048210779,7397710626304705059,-6585883636378691736,332458330800479083,-7378107808933117974,-217733168393644444}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Area_under_ROC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Summary {'Number of leaves: 51\nSize of the tree: 101\n','Number of leaves: 47\nSize of the tree: 93\n','Number of leaves: 50\nSize of the tree: 99\n','Number of leaves: 55\nSize of the tree: 109\n','Number of leaves: 59\nSize of the tree: 117\n','Number of leaves: 46\nSize of the tree: 91\n','Number of leaves: 54\nSize of the tree: 107\n','Number of leaves: 49\nSize of the tree: 97\n','Number of leaves: 44\nSize of the tree: 87\n','Number of leaves: 48\nSize of the tree: 95\n','Number of leaves: 53\nSize of the tree: 105\n','Number of leaves: 60\nSize of the tree: 119\n','Number of leaves: 52\nSize of the tree: 103\n','Number of leaves: 57\nSize of the tree: 113\n'}
@attribute measureAttributesUsed numeric
@attribute measureNumIterations numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data
tyrex,2,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160329.1624,1135,126,108,18,0,85.714286,14.285714,0,0.802129,0.066587,0.220938,18.170222,51.635571,245.815728,60.8004,185.015327,1.950918,0.482543,1.468376,204.194657,1.620593,10449.393681,0.454545,10,0.019231,2,0.980769,102,0.545455,12,0.833333,0.454545,0.588235,0.972028,0.857143,0.061686,0.938314,0.142857,0.861416,0.857143,0.846234,0.98724,0.002,0.002,0.01,0,6809,162635,20366,?,?,?,?,?,?
tyrex,2,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160329.1624,1135,126,105,21,0,83.333333,16.666667,0,0.773672,0.081909,0.246544,22.351135,57.620014,245.815728,135.16062,110.655108,1.950918,1.072703,0.878215,199.480109,1.583175,10208.132895,0.772727,17,0.048077,5,0.951923,99,0.227273,5,0.772727,0.772727,0.772727,0.97465,0.833333,0.060614,0.939386,0.166667,0.838417,0.833333,0.834038,0.971564,0.004,0.002,0.01,0,6809,162635,20366,?,?,?,?,?,?
tyrex,2,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160329.1624,1135,126,108,18,0,85.714286,14.285714,0,0.803347,0.077189,0.230472,21.063349,53.863679,245.815728,345.496793,-99.681065,1.950918,2.742038,-0.79112,199.668208,1.584668,10217.75858,0.590909,13,0.048077,5,0.951923,99,0.409091,9,0.722222,0.590909,0.65,0.899476,0.857143,0.057675,0.942325,0.142857,0.853561,0.857143,0.853529,0.95604,0.002,0.002,0,0,6809,162635,20366,?,?,?,?,?,?
tyrex,2,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160329.1624,1135,126,107,19,0,84.920635,15.079365,0,0.79188,0.079418,0.242755,21.671639,56.734482,245.815728,106.370101,139.445627,1.950918,0.844207,1.106711,197.728569,1.569274,10118.500092,0.590909,13,0.028846,3,0.971154,101,0.409091,9,0.8125,0.590909,0.684211,0.932692,0.849206,0.06358,0.93642,0.150794,0.848726,0.849206,0.845016,0.967709,0.002,0.001,0,0,6809,162635,20366,?,?,?,?,?,?
tyrex,2,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160329.1624,1135,126,111,15,0,88.095238,11.904762,0,0.834834,0.064986,0.223055,17.733441,52.130227,245.815728,92.797165,153.018562,1.950918,0.736485,1.214433,206.49864,1.638878,10567.296991,0.545455,12,0.019231,2,0.980769,102,0.454545,10,0.857143,0.545455,0.666667,0.932692,0.880952,0.056604,0.943396,0.119048,0.885589,0.880952,0.87504,0.969578,0.002,0.002,0,0,6809,162635,20366,?,?,?,?,?,?
tyrex,3,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160329.1624,1134,127,119,8,0,93.700787,6.299213,0,0.913767,0.049689,0.170097,13.539626,39.688975,248.499014,274.038936,-25.539922,1.956685,2.157787,-0.201102,220.599377,1.737003,11292.567067,0.772727,17,0.019048,2,0.980952,103,0.227273,5,0.894737,0.772727,0.829268,0.970996,0.937008,0.026606,0.973394,0.062992,0.937034,0.937008,0.9359,0.984473,0.002,0.002,0.01,0,6809,162494,20507,?,?,?,?,?,?
tyrex,3,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160329.1624,1135,126,112,14,0,88.888889,11.111111,0,0.847048,0.058517,0.206107,15.940695,48.076926,246.823513,104.949945,141.873568,1.958917,0.832936,1.125981,211.220635,1.676354,10813.823544,0.608696,14,0.009709,1,0.990291,102,0.391304,9,0.933333,0.608696,0.736842,0.951034,0.888889,0.047812,0.952188,0.111111,0.894978,0.888889,0.883842,0.976415,0.002,0.002,0,0.01,6809,162635,20366,?,?,?,?,?,?
tyrex,3,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160329.1624,1135,126,106,20,0,84.126984,15.873016,0,0.780717,0.083312,0.248358,22.695385,57.932328,246.823513,370.675502,-123.851989,1.958917,2.941869,-0.982952,196.644211,1.560668,10067.557082,0.478261,11,0,0,1,103,0.521739,12,1,0.478261,0.647059,0.934994,0.84127,0.070193,0.929807,0.15873,0.861332,0.84127,0.832059,0.956988,0.002,0.002,0,0,6809,162635,20366,?,?,?,?,?,?
tyrex,3,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160329.1624,1135,126,106,20,0,84.126984,15.873016,0,0.779585,0.078901,0.246293,21.530338,57.561256,245.815728,343.986835,-98.171107,1.950918,2.730054,-0.779136,197.306352,1.565923,10096.893725,0.5,11,0.038462,4,0.961538,100,0.5,11,0.733333,0.5,0.594595,0.91215,0.84127,0.073189,0.926811,0.15873,0.843798,0.84127,0.836012,0.959556,0.002,0.004,0,0,6809,162635,20366,?,?,?,?,?,?
tyrex,3,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160329.1624,1135,126,103,23,0,81.746032,18.253968,0,0.746767,0.089647,0.260065,24.462674,60.779824,245.815728,118.503587,127.31214,1.950918,0.940505,1.010414,190.031363,1.508185,9724.605676,0.363636,8,0.019231,2,0.980769,102,0.636364,14,0.8,0.363636,0.5,0.926136,0.81746,0.079874,0.920126,0.18254,0.817315,0.81746,0.800915,0.965164,0.002,0.002,0,0.01,6809,162635,20366,?,?,?,?,?,?
tyrex,3,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160329.1624,1135,126,108,18,0,85.714286,14.285714,0,0.804128,0.07573,0.244795,20.665179,57.211044,245.815728,321.695116,-75.879388,1.950918,2.553136,-0.602217,199.620695,1.584291,10215.327173,0.590909,13,0.067308,7,0.932692,97,0.409091,9,0.65,0.590909,0.619048,0.913462,0.857143,0.052215,0.947785,0.142857,0.853357,0.857143,0.854732,0.961644,0.002,0.001,0,0,6809,162635,20366,?,?,?,?,?,?
tyrex,3,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160329.1624,1135,126,106,20,0,84.126984,15.873016,0,0.782534,0.086444,0.252374,23.588782,58.982523,245.815728,345.550054,-99.734326,1.950918,2.742461,-0.791542,193.896509,1.538861,9922.399458,0.636364,14,0.067308,7,0.932692,97,0.363636,8,0.666667,0.636364,0.651163,0.921766,0.84127,0.061033,0.938967,0.15873,0.84139,0.84127,0.841064,0.956671,0.002,0.002,0,0,6809,162635,20366,?,?,?,?,?,?
tyrex,3,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160329.1624,1135,126,108,18,0,85.714286,14.285714,0,0.803908,0.07736,0.243164,21.110045,56.830009,245.815728,108.235722,137.580006,1.950918,0.859014,1.091905,199.248669,1.581339,10196.289253,0.590909,13,0.048077,5,0.951923,99,0.409091,9,0.722222,0.590909,0.65,0.934878,0.857143,0.057675,0.942325,0.142857,0.8529,0.857143,0.853497,0.968747,0.002,0.001,0,0.01,6809,162635,20366,?,?,?,?,?,?
tyrex,3,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160329.1624,1135,126,110,16,0,87.301587,12.698413,0,0.824894,0.065184,0.216424,17.78733,50.580526,245.815728,127.13918,118.676548,1.950918,1.009041,0.941877,207.433717,1.646299,10615.148324,0.590909,13,0.019231,2,0.980769,102,0.409091,9,0.866667,0.590909,0.702703,0.909528,0.873016,0.054904,0.945096,0.126984,0.87516,0.873016,0.868488,0.962755,0.002,0.002,0,0,6809,162635,20366,?,?,?,?,?,?
tyrex,3,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160329.1624,1135,126,107,19,0,84.920635,15.079365,0,0.791862,0.080525,0.247254,21.949266,57.71421,246.380435,111.424836,134.955599,1.9554,0.884324,1.071076,196.686437,1.561003,10067.715792,0.454545,10,0.048077,5,0.951923,99,0.545455,12,0.666667,0.454545,0.540541,0.91958,0.849206,0.064243,0.935757,0.150794,0.844289,0.849206,0.841551,0.964541,0.002,0.002,0,0.01,6809,162635,20366,?,?,?,?,?,?
tyrex,1,1,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20160329.1624,1134,127,115,12,0,90.551181,9.448819,0,0.872394,0.078313,0.213091,21.362359,49.781883,247.934307,238.474143,9.460165,1.952239,1.877749,0.074489,207.478793,1.633691,10618.231518,0.954545,21,0.066667,7,0.933333,98,0.045455,1,0.75,0.954545,0.84,0.963636,0.905512,0.029382,0.970618,0.094488,0.914099,0.905512,0.906544,0.969573,0.625,0.003,0.62,0.01,10544,162494,20507,?,?,?,?,?,?
tyrex,1,2,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20160329.1624,1135,126,120,6,0,95.238095,4.761905,0,0.935057,0.051556,0.156153,14.068538,36.49462,245.815728,729.2021,-483.386372,1.950918,5.787318,-3.8364,220.639513,1.751107,11290.937634,0.954545,21,0.009615,1,0.990385,103,0.045455,1,0.954545,0.954545,0.954545,0.991696,0.952381,0.017723,0.982277,0.047619,0.952276,0.952381,0.952223,0.983746,0.316,0.002,0.31,0,10544,162635,20366,?,?,?,?,?,?
tyrex,1,3,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20160329.1624,1135,126,115,11,0,91.269841,8.730159,0,0.880332,0.052358,0.155045,14.287281,36.235696,245.815728,31.322032,214.493695,1.950918,0.248588,1.702331,219.510001,1.742143,11233.136342,0.727273,16,0.019231,2,0.980769,102,0.272727,6,0.888889,0.727273,0.8,0.980332,0.912698,0.034895,0.965105,0.087302,0.91301,0.912698,0.910892,0.990474,0.699,0.002,0.7,0,10544,162635,20366,?,?,?,?,?,?
tyrex,1,4,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20160329.1624,1135,126,115,11,0,91.269841,8.730159,0,0.880311,0.059901,0.188294,16.345662,44.006219,245.815728,56.740371,189.075357,1.950918,0.45032,1.500598,212.374398,1.685511,10867.981212,0.772727,17,0.028846,3,0.971154,101,0.227273,5,0.85,0.772727,0.809524,0.949738,0.912698,0.036237,0.963763,0.087302,0.912344,0.912698,0.912049,0.980262,0.678,0.002,0.68,0,10544,162635,20366,?,?,?,?,?,?
tyrex,1,5,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20160329.1624,1135,126,111,15,0,88.095238,11.904762,0,0.837559,0.06713,0.198165,18.318419,46.313308,245.815728,167.788768,78.02696,1.950918,1.331657,0.619262,209.263737,1.660823,10708.797197,0.772727,17,0.038462,4,0.961538,100,0.227273,5,0.809524,0.772727,0.790698,0.974213,0.880952,0.043105,0.956895,0.119048,0.881099,0.880952,0.88069,0.979389,0.262,0,0.26,0,10544,162635,20366,?,?,?,?,?,?
tyrex,1,6,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20160329.1624,1135,126,115,11,0,91.269841,8.730159,0,0.880135,0.064821,0.18955,17.688313,44.299806,245.815728,412.116635,-166.300907,1.950918,3.270767,-1.319848,210.310882,1.669134,10762.383453,0.727273,16,0.019231,2,0.980769,102,0.272727,6,0.888889,0.727273,0.8,0.91521,0.912698,0.035217,0.964783,0.087302,0.912741,0.912698,0.910572,0.976426,0.305,0.001,0.3,0.01,10544,162635,20366,?,?,?,?,?,?
tyrex,1,7,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20160329.1624,1135,126,120,6,0,95.238095,4.761905,0,0.935018,0.052332,0.153194,14.256041,35.734222,246.823513,33.964883,212.858631,1.958917,0.269563,1.689354,220.675086,1.75139,11297.861322,0.913043,21,0.009709,1,0.990291,102,0.086957,2,0.954545,0.913043,0.933333,0.981005,0.952381,0.021179,0.978821,0.047619,0.953117,0.952381,0.952437,0.988836,0.784,0,0.78,0,10544,162635,20366,?,?,?,?,?,?
tyrex,1,8,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20160329.1624,1135,126,114,12,0,90.47619,9.52381,0,0.87121,0.074607,0.21244,20.323914,49.554056,246.823513,143.192635,103.630878,1.958917,1.136449,0.822467,207.366346,1.645765,10616.496257,0.826087,19,0.058252,6,0.941748,97,0.173913,4,0.76,0.826087,0.791667,0.910933,0.904762,0.030742,0.969258,0.095238,0.907183,0.904762,0.904782,0.963452,0.319,0,0.31,0.01,10544,162635,20366,?,?,?,?,?,?
tyrex,1,9,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20160329.1624,1135,126,119,7,0,94.444444,5.555556,0,0.924506,0.050576,0.160726,13.786002,37.516736,246.380435,32.688609,213.691826,1.9554,0.259433,1.695967,221.171749,1.755331,11321.036389,0.954545,21,0.028846,3,0.971154,101,0.045455,1,0.875,0.954545,0.913043,0.983392,0.944444,0.020185,0.979815,0.055556,0.945591,0.944444,0.944606,0.989335,0.718,0.001,0.72,0,10544,162635,20366,?,?,?,?,?,?
tyrex,1,10,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20160329.1624,1135,126,113,13,0,89.68254,10.31746,0,0.857193,0.065788,0.184466,17.932338,43.058199,246.380435,39.003237,207.377198,1.9554,0.30955,1.645851,210.614527,1.671544,10780.647758,0.681818,15,0,0,1,104,0.318182,7,1,0.681818,0.810811,0.988636,0.896825,0.05159,0.94841,0.103175,0.910474,0.896825,0.895506,0.988413,0.784,0.001,0.78,0,10544,162635,20366,?,?,?,?,?,?
tyrex,2,1,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20160329.1624,1134,127,118,9,0,92.913386,7.086614,0,0.903845,0.072286,0.204003,19.720133,47.66334,247.879713,214.360046,33.519667,1.951809,1.687874,0.263934,210.246824,1.655487,10759.631211,0.909091,20,0.047619,5,0.952381,100,0.090909,2,0.8,0.909091,0.851064,0.930736,0.929134,0.021764,0.978236,0.070866,0.932733,0.929134,0.929943,0.973358,0.266,0,0.26,0,10544,162494,20507,?,?,?,?,?,?
tyrex,2,2,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20160329.1624,1135,126,115,11,0,91.269841,8.730159,0,0.881193,0.054201,0.177723,14.773897,41.484335,246.380435,282.205651,-35.825217,1.9554,2.239727,-0.284327,217.439176,1.725708,11129.978553,0.818182,18,0.019231,2,0.980769,102,0.181818,4,0.9,0.818182,0.857143,0.958916,0.912698,0.03269,0.96731,0.087302,0.912097,0.912698,0.911419,0.979926,0.24,0.001,0.24,0,10544,162635,20366,?,?,?,?,?,?
tyrex,2,3,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20160329.1624,1135,126,116,10,0,92.063492,7.936508,0,0.89216,0.058811,0.171977,16.02919,40.139166,246.435029,480.148084,-233.713054,1.955834,3.810699,-1.854866,215.601954,1.711127,11036.204851,0.863636,19,0.028846,3,0.971154,101,0.136364,3,0.863636,0.863636,0.863636,0.986014,0.920635,0.027733,0.972267,0.079365,0.920525,0.920635,0.920287,0.983316,0.343,0,0.34,0,10544,162635,20366,?,?,?,?,?,?
tyrex,2,4,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20160329.1624,1135,126,114,12,0,90.47619,9.52381,0,0.86988,0.079714,0.201887,21.715209,47.092581,246.823513,391.437892,-144.614379,1.958917,3.10665,-1.147733,205.785185,1.633216,10535.54586,0.782609,18,0.038835,4,0.961165,99,0.217391,5,0.818182,0.782609,0.8,0.963276,0.904762,0.037494,0.962506,0.095238,0.905801,0.904762,0.904735,0.976667,0.417,0.001,0.42,0,10544,162635,20366,?,?,?,?,?,?
tyrex,2,5,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20160329.1624,1135,126,112,14,0,88.888889,11.111111,0,0.848519,0.063614,0.197331,17.329388,46.029854,246.823513,884.854797,-638.031284,1.958917,7.022657,-5.06374,211.071353,1.675169,10806.180826,0.73913,17,0.019417,2,0.980583,101,0.26087,6,0.894737,0.73913,0.809524,0.95821,0.888889,0.04344,0.95656,0.111111,0.889523,0.888889,0.887297,0.975066,0.161,0,0.15,0,10544,162635,20366,?,?,?,?,?,?
tyrex,2,6,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20160329.1624,1135,126,120,6,0,95.238095,4.761905,0,0.93485,0.048721,0.145342,13.295012,33.968044,245.815728,391.143929,-145.328201,1.950918,3.104317,-1.153398,221.819215,1.76047,11351.307311,0.818182,18,0.009615,1,0.990385,103,0.181818,4,0.947368,0.818182,0.878049,0.951923,0.952381,0.017723,0.982277,0.047619,0.952408,0.952381,0.951259,0.988014,0.625,0,0.62,0,10544,162635,20366,?,?,?,?,?,?
tyrex,2,7,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20160329.1624,1135,126,112,14,0,88.888889,11.111111,0,0.849385,0.076834,0.211229,20.966531,49.366544,245.815728,129.101947,116.713781,1.950918,1.024619,0.9263,204.994513,1.626941,10490.325277,0.954545,21,0.057692,6,0.942308,98,0.045455,1,0.777778,0.954545,0.857143,0.969843,0.888889,0.037201,0.962799,0.111111,0.896498,0.888889,0.890062,0.979359,0.22,0.001,0.22,0,10544,162635,20366,?,?,?,?,?,?
tyrex,2,8,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20160329.1625,1135,126,117,9,0,92.857143,7.142857,0,0.902267,0.060471,0.168382,16.501264,39.352658,245.815728,40.057577,205.758151,1.950918,0.317917,1.633001,215.566166,1.710843,11031.315722,0.863636,19,0.019231,2,0.980769,102,0.136364,3,0.904762,0.863636,0.883721,0.986888,0.928571,0.030149,0.969851,0.071429,0.928678,0.928571,0.928502,0.986064,0.653,0.001,0.66,0,10544,162635,20366,?,?,?,?,?,?
tyrex,2,9,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20160329.1625,1135,126,110,16,0,87.301587,12.698413,0,0.826372,0.071105,0.212955,19.402951,49.769789,245.815728,59.121692,186.694036,1.950918,0.46922,1.481699,206.890829,1.641991,10587.36676,0.727273,16,0.057692,6,0.942308,98,0.272727,6,0.727273,0.727273,0.727273,0.954545,0.873016,0.050092,0.949908,0.126984,0.874396,0.873016,0.873603,0.974358,0.803,0.001,0.8,0,10544,162635,20366,?,?,?,?,?,?
tyrex,2,10,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20160329.1625,1135,126,116,10,0,92.063492,7.936508,0,0.891116,0.063978,0.192008,17.458251,44.874356,245.815728,140.346933,105.468795,1.950918,1.113865,0.837054,210.360565,1.669528,10764.925948,0.772727,17,0.019231,2,0.980769,102,0.227273,5,0.894737,0.772727,0.829268,0.938811,0.920635,0.032629,0.967371,0.079365,0.920073,0.920635,0.919358,0.977899,0.745,0,0.74,0,10544,162635,20366,?,?,?,?,?,?
tyrex,3,1,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20160329.1625,1134,127,120,7,0,94.488189,5.511811,0,0.925476,0.056339,0.158666,15.351483,37.021749,248.499014,90.042933,158.456081,1.956685,0.708999,1.247686,220.978798,1.739991,11311.98979,0.954545,21,0.038095,4,0.961905,101,0.045455,1,0.84,0.954545,0.893617,0.985714,0.944882,0.015644,0.984356,0.055118,0.948858,0.944882,0.945203,0.992253,0.317,0.001,0.31,0,10544,162494,20507,?,?,?,?,?,?
tyrex,3,2,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20160329.1625,1135,126,117,9,0,92.857143,7.142857,0,0.902769,0.059101,0.181774,16.09979,42.401031,246.823513,107.197975,139.625538,1.958917,0.850778,1.108139,215.541012,1.710643,11035.013119,0.913043,21,0.029126,3,0.970874,100,0.086957,2,0.875,0.913043,0.893617,0.972562,0.928571,0.027097,0.972903,0.071429,0.930269,0.928571,0.929032,0.987273,0.741,0,0.74,0.01,10544,162635,20366,?,?,?,?,?,?
tyrex,3,3,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20160329.1625,1135,126,116,10,0,92.063492,7.936508,0,0.892216,0.071007,0.194821,19.343127,45.444288,246.823513,720.541911,-473.718398,1.958917,5.718587,-3.75967,210.448429,1.670226,10774.28906,0.956522,22,0.019417,2,0.980583,101,0.043478,1,0.916667,0.956522,0.93617,0.988181,0.920635,0.030177,0.969823,0.079365,0.919964,0.920635,0.920055,0.971079,0.306,0.001,0.3,0,10544,162635,20366,?,?,?,?,?,?
tyrex,3,4,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20160329.1625,1135,126,117,9,0,92.857143,7.142857,0,0.902123,0.062513,0.1871,17.058579,43.727193,245.815728,698.198566,-452.382839,1.950918,5.541258,-3.59034,212.367932,1.68546,10867.650282,0.863636,19,0.019231,2,0.980769,102,0.136364,3,0.904762,0.863636,0.883721,0.980769,0.928571,0.030257,0.969743,0.071429,0.929172,0.928571,0.928298,0.980005,0.575,0.001,0.58,0,10544,162635,20366,?,?,?,?,?,?
tyrex,3,5,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20160329.1625,1135,126,115,11,0,91.269841,8.730159,0,0.880083,0.063422,0.192574,17.306612,45.006507,245.815728,347.809335,-101.993607,1.950918,2.760392,-0.809473,210.755861,1.672666,10785.154713,0.681818,15,0.019231,2,0.980769,102,0.318182,7,0.882353,0.681818,0.769231,0.923514,0.912698,0.037038,0.962962,0.087302,0.911336,0.912698,0.909312,0.973727,0.581,0.001,0.58,0,10544,162635,20366,?,?,?,?,?,?
tyrex,3,6,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20160329.1625,1135,126,116,10,0,92.063492,7.936508,0,0.891051,0.055398,0.154887,15.116855,36.198799,245.815728,151.671918,94.14381,1.950918,1.203745,0.747173,217.420024,1.725556,11126.184512,0.727273,16,0.038462,4,0.961538,100,0.272727,6,0.8,0.727273,0.761905,0.980332,0.920635,0.033171,0.966829,0.079365,0.920437,0.920635,0.91983,0.99276,0.573,0.001,0.58,0,10544,162635,20366,?,?,?,?,?,?
tyrex,3,7,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20160329.1625,1135,126,111,15,0,88.095238,11.904762,0,0.838475,0.075942,0.218723,20.722997,51.117787,245.815728,315.174626,-69.358899,1.950918,2.501386,-0.550467,204.910076,1.62627,10486.0043,0.863636,19,0.067308,7,0.932692,97,0.136364,3,0.730769,0.863636,0.791667,0.908654,0.880952,0.039095,0.960905,0.119048,0.886568,0.880952,0.882099,0.962947,0.236,0,0.23,0,10544,162635,20366,?,?,?,?,?,?
tyrex,3,8,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20160329.1625,1135,126,115,11,0,91.269841,8.730159,0,0.880713,0.071018,0.203612,19.37936,47.586348,245.815728,257.018703,-11.202976,1.950918,2.039831,-0.088913,207.778032,1.649032,10632.768179,0.772727,17,0.019231,2,0.980769,102,0.227273,5,0.894737,0.772727,0.829268,0.914336,0.912698,0.033073,0.966927,0.087302,0.911999,0.912698,0.91105,0.971544,0.605,0,0.6,0,10544,162635,20366,?,?,?,?,?,?
tyrex,3,9,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20160329.1625,1135,126,117,9,0,92.857143,7.142857,0,0.902149,0.058035,0.166628,15.836592,38.942673,245.815728,37.389521,208.426207,1.950918,0.296742,1.654176,216.165903,1.715602,11062.006491,0.818182,18,0.009615,1,0.990385,103,0.181818,4,0.947368,0.818182,0.878049,0.974213,0.928571,0.030843,0.969157,0.071429,0.929717,0.928571,0.928041,0.985943,0.669,0,0.66,0.01,10544,162635,20366,?,?,?,?,?,?
tyrex,3,10,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20160329.1625,1135,126,116,10,0,92.063492,7.936508,0,0.891743,0.057933,0.185954,15.791393,43.40555,246.380435,51.225891,195.154543,1.9554,0.406555,1.548846,215.874387,1.713289,11049.882253,0.818182,18,0.038462,4,0.961538,100,0.181818,4,0.818182,0.818182,0.818182,0.949738,0.920635,0.030381,0.969619,0.079365,0.921233,0.920635,0.920827,0.977124,0.692,0.001,0.69,0,10544,162635,20366,?,?,?,?,?,?
