@relation tyrex


@attribute	text_length	numeric
@attribute	digit_frequency	numeric
@attribute	phrases_per_paragraph	numeric
@attribute	punctuation_frequency	numeric
@attribute	sentence_length_avg	numeric
@attribute	sentence_length_max	numeric
@attribute	sentence_length_min	numeric
@attribute	class	{ epic, poetry, drama, report }


@DATA
792, 0.0, 0.5942028985507246, 0.03000365898280278, 18.634146341463413, 63, 2, poetry
2904, 0.007175226586102719, 0.7833935018050542, 0.023353034452933543, 13.19815668202765, 44, 1, report
455, 0.02403846153846154, 0.7666666666666667, 0.018315018315018316, 10.021739130434783, 36, 1, report
83, 0.0, 1.2857142857142858, 0.023636363636363636, 9.555555555555555, 23, 1, epic
568, 0.0, 0.23529411764705882, 0.03353437876960193, 15.88888888888889, 51, 1, drama
1985, 0.018272425249169437, 0.845, 0.02028410967955071, 11.680473372781066, 32, 1, report
63, 0.0, 0.5, 0.0215311004784689, 20.0, 23, 15, poetry
1609, 0.02323991797676008, 0.7604790419161677, 0.021452702702702702, 12.511811023622048, 49, 1, report
2517, 0.05382562277580071, 0.8320802005012531, 0.019842319699454998, 7.768072289156627, 43, 1, report
1778, 0.0, 0.7183098591549296, 0.02493831512160733, 17.03921568627451, 53, 1, epic
422, 0.018229166666666668, 0.7241379310344828, 0.01530891197375615, 10.119047619047619, 27, 1, report
121, 0.0, 1.2222222222222223, 0.03289473684210526, 11.181818181818182, 28, 3, poetry
275, 0.0, 1.1951219512195121, 0.032624113475177303, 6.142857142857143, 27, 1, drama
230, 0.004739336492890996, 0.75, 0.01910828025477707, 15.0, 29, 4, epic
135, 0.0, 0.7857142857142857, 0.026026026026026026, 12.0, 42, 2, drama
740, 0.00430416068866571, 0.4411764705882353, 0.031746031746031744, 12.6, 44, 1, drama
238, 0.0, 0.65, 0.02673456397199236, 17.76923076923077, 40, 6, poetry
2373, 0.02005597014925373, 0.7228915662650602, 0.018435607058203844, 12.905555555555555, 29, 1, report
1372, 0.015310233682514102, 0.7516339869281046, 0.01830520582194839, 11.782608695652174, 43, 1, report
2615, 0.045337895637296836, 0.7395577395577395, 0.02139917695473251, 8.764119601328904, 63, 1, report
47, 0.0, 1.5, 0.026402640264026403, 8.166666666666666, 12, 4, poetry
106, 0.01020408163265306, 0.3333333333333333, 0.028037383177570093, 33.333333333333336, 80, 2, poetry
3823, 0.03062117235345582, 0.8283018867924529, 0.023105893529671226, 8.80865603644647, 38, 1, report
806, 0.0, 0.7924528301886793, 0.02709030100334448, 10.095238095238095, 48, 1, drama
2962, 0.0, 0.5657620041753654, 0.03245484439784588, 11.357933579335793, 58, 1, drama
307, 0.0, 1.8235294117647058, 0.03897032534858777, 3.752688172043011, 10, 1, drama
65, 0.0, 1.1428571428571428, 0.028225806451612902, 8.25, 25, 1, epic
1051, 0.009307135470527405, 1.0092592592592593, 0.024315297261189046, 9.862385321100918, 64, 1, report
346, 0.0, 1.0392156862745099, 0.032928263426107406, 7.056603773584905, 40, 1, drama
6612, 0.0, 8.047619047619047, 0.03327300570792148, 40.0, 122, 2, epic
1228, 0.019784172661870502, 0.8057553956834532, 0.017145790554414786, 10.919642857142858, 33, 1, report
1874, 0.010017678255745434, 0.8523809523809524, 0.01976759716842527, 10.474860335195531, 39, 1, report
1008, 0.013186813186813187, 0.47863247863247865, 0.013375, 17.232142857142858, 64, 1, report
116, 0.0, 0.7, 0.02882205513784461, 16.142857142857142, 34, 5, poetry
86, 0.0, 1.2857142857142858, 0.02671118530884808, 9.777777777777779, 23, 1, epic
273, 0.21666666666666667, 1.0196078431372548, 0.0316977854971776, 5.596153846153846, 21, 1, report
128, 0.0, 0.25, 0.017814726840855107, 21.666666666666668, 27, 3, poetry
839, 0.0, 1.631578947368421, 0.0337413684871312, 7.153225806451613, 34, 1, drama
1346, 0.0, 0.711864406779661, 0.02638316820661249, 15.619047619047619, 67, 1, epic
424, 0.02077922077922078, 0.6101694915254238, 0.014362151506617854, 11.666666666666666, 44, 1, report
2251, 0.009368836291913214, 0.6188524590163934, 0.01529594324983374, 14.42384105960265, 43, 1, report
2376, 0.0009186954524575103, 2.13, 0.03733712909230264, 6.107981220657277, 42, 1, drama
107, 0.010101010101010102, 0.4444444444444444, 0.029542097488921712, 25.5, 35, 19, poetry
1900, 0.0, 2.1414634146341465, 0.03844198754606684, 4.861047835990888, 70, 1, drama
69, 0.0, 0.6666666666666666, 0.018433179723502304, 16.75, 28, 9, poetry
481, 0.0, 0.3902439024390244, 0.025063451776649745, 28.5, 46, 8, poetry
135, 0.0, 0.8333333333333334, 0.0249728555917481, 13.3, 25, 1, poetry
80, 0.0, 0.5, 0.033807829181494664, 19.0, 29, 8, poetry
2461, 0.04857928505957837, 0.6911764705882353, 0.015028369881919952, 8.73404255319149, 77, 1, report
114, 0.0, 0.6470588235294118, 0.025673940949935817, 10.454545454545455, 23, 1, drama
49, 0.0, 0.5, 0.030201342281879196, 23.5, 25, 22, poetry
87, 0.0125, 1.75, 0.03376205787781351, 6.642857142857143, 12, 1, epic
91, 0.023809523809523808, 1.5, 0.03169572107765452, 7.916666666666667, 22, 2, epic
1392, 0.03639240506329114, 0.7114093959731543, 0.016405598294559273, 12.915094339622641, 35, 1, report
460, 0.02631578947368421, 0.65625, 0.017167381974248927, 10.928571428571429, 38, 1, report
504, 0.0, 1.6753246753246753, 0.03283582089552239, 4.333333333333333, 11, 1, drama
1783, 0.0006105006105006105, 1.6506849315068493, 0.035295979740424185, 7.79253112033195, 37, 1, drama
655, 0.003289473684210526, 0.44715447154471544, 0.027005401080216044, 12.036363636363637, 42, 2, drama
725, 0.0, 0.3829787234042553, 0.02975724353954581, 13.518518518518519, 35, 1, drama
314, 0.024054982817869417, 0.6865671641791045, 0.015350877192982455, 7.304347826086956, 25, 1, report
2559, 0.008673026886383347, 0.5755395683453237, 0.015605126699931514, 15.40625, 48, 1, report
482, 0.06422018348623854, 0.9076923076923077, 0.025381581203910136, 4.686440677966102, 24, 1, report
867, 0.0, 1.5214285714285714, 0.029566626164439044, 4.422535211267606, 9, 1, drama
110, 0.0, 0.3333333333333333, 0.022099447513812154, 16.0, 55, 1, poetry
299, 0.0, 1.3636363636363635, 0.0341400172860847, 5.566666666666666, 26, 1, drama
334, 0.02622950819672131, 0.66, 0.01854655563966692, 10.212121212121213, 44, 1, report
63, 0.01694915254237288, 1.2, 0.0275, 10.666666666666666, 20, 2, epic
153, 0.0, 0.4583333333333333, 0.020833333333333332, 14.090909090909092, 20, 2, poetry
483, 0.0, 0.6190476190476191, 0.031072602330445176, 17.96153846153846, 63, 1, poetry
39, 0.0, 1.0, 0.029304029304029304, 9.75, 17, 5, poetry
762, 0.005547850208044383, 0.3357664233576642, 0.027359529930224016, 16.652173913043477, 56, 1, drama
207, 0.0, 0.30434782608695654, 0.0182648401826484, 29.571428571428573, 56, 2, poetry
117, 0.009259259259259259, 0.5, 0.024484536082474227, 22.4, 38, 14, poetry
93, 0.011627906976744186, 1.0, 0.022913256955810146, 11.625, 38, 4, epic
601, 0.0, 0.7058823529411765, 0.031578947368421054, 16.27777777777778, 54, 3, poetry
656, 0.0, 0.3828125, 0.031130876747141042, 13.46938775510204, 43, 1, drama
138, 0.0, 1.5833333333333333, 0.03355704697986577, 4.026315789473684, 10, 1, drama
1904, 0.07080673244341265, 0.6463878326996197, 0.01866007194244604, 11.129411764705882, 50, 1, report
1798, 0.05511328842620943, 0.6666666666666666, 0.019845381366063602, 11.597402597402597, 50, 1, report
1337, 0.03, 0.6918604651162791, 0.015159574468085106, 11.07563025210084, 49, 1, report
226, 0.2420091324200913, 0.47619047619047616, 0.03055100927441353, 8.266666666666667, 85, 1, report
285, 0.0, 1.096774193548387, 0.039165818921668365, 8.470588235294118, 47, 1, drama
233, 0.0, 0.8421052631578947, 0.032467532467532464, 14.375, 35, 2, poetry
2159, 0.007131940906775344, 0.7647058823529411, 0.022166874221668742, 12.609467455621301, 52, 1, report
81, 0.0, 1.2857142857142858, 0.03296703296703297, 9.222222222222221, 21, 2, poetry
894, 0.0, 1.651685393258427, 0.03225354087785724, 6.476190476190476, 73, 1, drama
754, 0.0013908205841446453, 0.3262411347517731, 0.02901246047982146, 16.608695652173914, 66, 1, drama
148, 0.0072992700729927005, 1.1666666666666667, 0.028056112224448898, 10.714285714285714, 35, 2, epic
79, 0.0, 1.0, 0.03557312252964427, 13.166666666666666, 38, 4, poetry
100, 0.021505376344086023, 1.875, 0.030042918454935622, 7.133333333333334, 16, 1, epic
618, 0.015985790408525755, 0.868421052631579, 0.01886043279729998, 9.515151515151516, 25, 1, report
692, 0.02365930599369085, 0.7972972972972973, 0.023649980291683092, 11.728813559322035, 57, 1, report
324, 0.0, 0.8461538461538461, 0.040865384615384616, 14.545454545454545, 28, 5, poetry
367, 0.0, 0.7777777777777778, 0.02880658436213992, 17.19047619047619, 27, 7, poetry
2565, 0.009845890410958904, 0.508, 0.0183021183501414, 19.385826771653544, 67, 1, report
81, 0.0, 1.6428571428571428, 0.02606310013717421, 3.9130434782608696, 9, 1, drama
117, 0.0, 0.9, 0.03372243839169909, 12.88888888888889, 21, 6, poetry
2369, 0.006469500924214418, 0.8230088495575221, 0.020995696173083635, 12.629032258064516, 38, 1, report
1197, 0.01004566210045662, 0.860655737704918, 0.02189201451905626, 11.41904761904762, 32, 1, report
336, 0.0, 2.1052631578947367, 0.04180756225023056, 3.3333333333333335, 10, 1, drama
2309, 0.01630695443645084, 0.45528455284552843, 0.019278050961108628, 19.607142857142858, 84, 1, report
74, 0.0, 0.8333333333333334, 0.028077753779697623, 14.6, 27, 7, epic
92, 0.011627906976744186, 0.8571428571428571, 0.021660649819494584, 15.166666666666666, 23, 3, epic
1236, 0.017873100983020553, 0.5073529411764706, 0.014622343782873975, 17.202898550724637, 85, 1, report
2019, 0.001081081081081081, 2.1705882352941175, 0.04222048475371384, 6.010840108401084, 35, 1, drama
236, 0.0, 0.45, 0.023017902813299233, 25.0, 45, 9, poetry
1123, 0.001937984496124031, 2.380434782608696, 0.04679479527277068, 5.707762557077626, 29, 1, drama
80, 0.0, 1.125, 0.025878003696857672, 9.222222222222221, 19, 1, poetry
813, 0.0, 1.6708860759493671, 0.034103410341034104, 6.5606060606060606, 67, 1, drama
96, 0.0, 0.875, 0.030612244897959183, 13.571428571428571, 22, 8, poetry
588, 0.0, 0.7446808510638298, 0.025579536370903277, 16.457142857142856, 50, 1, epic
2192, 0.055069480185280496, 0.7335092348284961, 0.015722905546530518, 7.985611510791367, 30, 1, report
118, 0.0, 0.8, 0.02384105960264901, 14.5, 28, 2, epic
55, 0.0196078431372549, 0.8, 0.015748031496062992, 13.5, 32, 2, poetry
153, 0.0, 1.9166666666666667, 0.036021926389976505, 3.9565217391304346, 15, 1, drama
1441, 0.0, 0.6371681415929203, 0.03129131776112825, 19.444444444444443, 58, 1, poetry
894, 0.0011890606420927466, 0.4774193548387097, 0.027942553855760225, 12.35135135135135, 79, 1, drama
310, 0.025, 0.9545454545454546, 0.015890213073311666, 7.642857142857143, 20, 1, report
1926, 0.0011331444759206798, 1.7777777777777777, 0.039983046058208536, 7.125, 35, 1, drama
67, 0.0, 0.3333333333333333, 0.015909090909090907, 31.5, 45, 18, poetry
225, 0.0, 0.8888888888888888, 0.029840388619014575, 13.9375, 35, 5, poetry
1426, 0.013942680092951201, 0.8076923076923077, 0.018144116122343183, 11.238095238095237, 36, 1, report
1784, 0.05524518932340161, 0.7333333333333333, 0.024573222077623823, 10.147727272727273, 74, 1, report
5225, 0.0037934668071654375, 0.6548323471400395, 0.022200056267423718, 15.289156626506024, 58, 1, report
868, 0.02423469387755102, 0.6857142857142857, 0.014679407284309652, 11.875, 30, 1, report
618, 0.0, 0.4418604651162791, 0.029648356699609284, 11.052631578947368, 54, 2, drama
720, 0.0, 1.5820895522388059, 0.035408125232948194, 7.160377358490566, 36, 1, drama
307, 0.0, 0.7777777777777778, 0.030176415970287838, 14.333333333333334, 34, 2, poetry
301, 0.0, 1.4444444444444444, 0.029084380610412925, 4.166666666666667, 10, 1, drama
877, 0.0, 0.2671232876712329, 0.027518427518427518, 22.641025641025642, 56, 2, drama
251, 0.0, 0.7, 0.02918781725888325, 17.5, 48, 6, poetry
1469, 0.008948545861297539, 0.8513513513513513, 0.026589382647897692, 11.634920634920634, 46, 1, report
104, 0.0, 0.3, 0.024793388429752067, 32.333333333333336, 50, 14, poetry
1232, 0.0, 1.3089430894308942, 0.030970264430496965, 7.888198757763975, 37, 1, drama
68, 0.0, 0.3333333333333333, 0.02546296296296296, 32.0, 48, 16, poetry
270, 0.0, 0.17391304347826086, 0.02478448275862069, 33.75, 89, 3, poetry
102, 0.010638297872340425, 0.5555555555555556, 0.02821316614420063, 19.6, 39, 6, epic
3380, 0.007426541814659348, 0.956953642384106, 0.026280209565658273, 11.71280276816609, 48, 1, report
102, 0.0, 0.875, 0.0359375, 14.428571428571429, 26, 4, poetry
475, 0.027586206896551724, 0.8166666666666667, 0.01664876476906552, 9.857142857142858, 29, 1, report
63, 0.0, 0.4, 0.041343669250646, 30.0, 37, 23, poetry
621, 0.0, 0.4411764705882353, 0.03118279569892473, 10.683333333333334, 28, 2, drama
47, 0.0, 0.5, 0.026143790849673203, 22.5, 26, 19, poetry
2649, 0.010012515644555695, 0.6568265682656826, 0.01937296657793552, 14.460674157303371, 51, 1, report
2040, 0.0, 1.7376237623762376, 0.03322279538197003, 6.236467236467236, 76, 1, drama
126, 0.0, 0.22857142857142856, 0.01619047619047619, 15.625, 82, 1, drama
209, 0.0, 0.23809523809523808, 0.03025830258302583, 21.1, 43, 2, poetry
144, 0.0, 1.1666666666666667, 0.03182751540041068, 10.428571428571429, 19, 3, poetry
118, 0.01834862385321101, 1.4, 0.026602176541717048, 8.714285714285714, 23, 2, epic
552, 0.0, 0.56, 0.026032079936891928, 18.928571428571427, 45, 2, epic
1641, 0.0, 0.5517241379310345, 0.025267783575940676, 19.7875, 67, 1, epic
2478, 0.003585835948005379, 0.45318352059925093, 0.016736401673640166, 19.429752066115704, 72, 1, report
657, 0.0, 0.49206349206349204, 0.03132832080200501, 11.016129032258064, 45, 1, drama
76, 0.0, 0.8571428571428571, 0.021778584392014518, 12.5, 19, 6, epic
1111, 0.011881188118811881, 1.0819672131147542, 0.03118267377253657, 8.643939393939394, 21, 1, report
6522, 0.0, 0.5606617647058824, 0.02320207952248002, 20.6, 93, 1, epic
1801, 0.06595477386934673, 0.7633136094674556, 0.01646090534979424, 7.166666666666667, 34, 1, report
1927, 0.0011318619128466328, 1.8198757763975155, 0.03184534270650263, 7.027303754266212, 36, 1, drama
494, 0.0, 1.1612903225806452, 0.02785438499724214, 7.236111111111111, 37, 1, drama
81, 0.02666666666666667, 1.2857142857142858, 0.02578268876611418, 9.222222222222221, 22, 2, epic
1652, 0.011976047904191617, 0.7647058823529411, 0.020197956063410315, 12.553846153846154, 42, 1, report
803, 0.0, 0.7352941176470589, 0.020389586746768613, 15.7, 51, 1, epic
1165, 0.0946969696969697, 0.601123595505618, 0.017519880715705767, 10.85981308411215, 61, 1, report
119, 0.0, 0.6, 0.02454780361757106, 19.166666666666668, 23, 9, poetry
185, 0.0, 0.2702702702702703, 0.03561643835616438, 18.8, 30, 1, poetry
56, 0.019230769230769232, 1.2, 0.036414565826330535, 9.5, 19, 1, epic
30, 0.0, 1.3333333333333333, 0.021834061135371178, 7.75, 21, 1, poetry
962, 0.0022650056625141564, 1.625, 0.033400518283904404, 7.7846153846153845, 29, 1, drama
1160, 0.023651844843897825, 0.7983870967741935, 0.018733777226046723, 11.666666666666666, 33, 1, report
62, 0.0, 0.4, 0.015544041450777202, 29.5, 33, 26, poetry
94, 0.0, 1.0, 0.027607361963190184, 11.75, 26, 2, poetry
65, 0.01639344262295082, 1.0, 0.022277227722772276, 13.0, 20, 6, epic
308, 0.0, 0.8936170212765957, 0.02951240376390077, 7.833333333333333, 35, 1, drama
999, 0.027472527472527472, 0.7314814814814815, 0.01671200932763311, 12.50632911392405, 39, 1, report
1412, 0.0, 0.44680851063829785, 0.03294755499947868, 13.82857142857143, 70, 2, drama
176, 0.0, 0.3333333333333333, 0.027629233511586453, 19.88888888888889, 27, 3, poetry
44, 0.0, 1.25, 0.03076923076923077, 9.0, 21, 5, poetry
101, 0.02127659574468085, 1.75, 0.03259259259259259, 7.642857142857143, 16, 2, epic
317, 0.0410958904109589, 0.9318181818181818, 0.020622725434694702, 8.097560975609756, 30, 1, report
424, 0.0, 0.3389830508474576, 0.021407837445573296, 21.5, 30, 12, poetry
3932, 0.0, 0.4918032786885246, 0.031024318349299928, 13.503333333333334, 83, 1, drama
57, 0.0, 0.4, 0.02702702702702703, 27.0, 36, 18, poetry
148, 0.0, 0.42105263157894735, 0.012987012987012988, 19.0, 31, 1, poetry
127, 0.0, 0.5833333333333334, 0.026373626373626374, 17.428571428571427, 40, 6, poetry
132, 0.0, 0.6363636363636364, 0.028968713789107765, 18.285714285714285, 36, 1, poetry
414, 0.031496062992125984, 0.5094339622641509, 0.020448548812664908, 15.074074074074074, 72, 1, report
188, 0.0, 0.5714285714285714, 0.036317567567567564, 22.75, 51, 4, poetry
1327, 0.0, 1.7688172043010753, 0.03416461130903444, 4.474164133738602, 11, 1, drama
843, 0.0, 0.7863247863247863, 0.031138335885655948, 9.608695652173912, 56, 1, drama
2441, 0.0, 0.5966981132075472, 0.03966548580056914, 10.08695652173913, 72, 2, drama
66, 0.0, 1.0, 0.02195121951219512, 13.2, 17, 8, poetry
2892, 0.010691103474608629, 0.5392156862745098, 0.020527332345146657, 16.866666666666667, 86, 1, report
555, 0.0, 0.4357142857142857, 0.033782067564135126, 9.295081967213115, 35, 1, drama
110, 0.0, 1.1111111111111112, 0.021164021164021163, 11.1, 23, 3, epic
606, 0.0, 0.5338983050847458, 0.03125712981975816, 9.857142857142858, 28, 2, drama
2400, 0.0, 0.6428571428571429, 0.02538672654690619, 17.22222222222222, 87, 1, epic
87, 0.0, 1.0, 0.03467153284671533, 12.428571428571429, 22, 3, poetry
1745, 0.0012539184952978057, 1.8543046357615893, 0.03274276743664499, 6.692857142857143, 30, 1, drama
3132, 0.0, 0.7269372693726938, 0.024060923191926743, 15.52284263959391, 64, 1, epic
75, 0.0, 0.8333333333333334, 0.021956087824351298, 15.0, 42, 6, poetry
2288, 0.0023934897079942556, 0.41, 0.03004567972720839, 26.463414634146343, 90, 3, epic
219, 0.0049504950495049506, 1.0, 0.027535258562793822, 12.166666666666666, 43, 3, epic
489, 0.024830699774266364, 0.6764705882352942, 0.013487003433055419, 10.608695652173912, 27, 1, report
52, 0.0, 0.4, 0.020527859237536656, 24.5, 26, 23, poetry
642, 0.0, 0.19090909090909092, 0.02399103139013453, 30.952380952380953, 47, 3, poetry
534, 0.0, 1.15, 0.033131124591693886, 6.315217391304348, 35, 1, drama
235, 0.0, 0.2765957446808511, 0.007845503922751962, 18.23076923076923, 24, 2, poetry
871, 0.025252525252525252, 0.6145833333333334, 0.01415511648481274, 14.40677966101695, 36, 1, report
106, 0.0, 0.8888888888888888, 0.023809523809523808, 13.125, 24, 1, epic
150, 0.014285714285714285, 1.5, 0.03213242453748783, 8.722222222222221, 19, 2, epic
465, 0.02127659574468085, 0.7049180327868853, 0.01785245471252297, 10.813953488372093, 31, 1, report
128, 0.01694915254237288, 0.6363636363636364, 0.03218390804597701, 17.714285714285715, 49, 1, poetry
1288, 0.0, 0.5565217391304348, 0.031127507493659213, 19.328125, 76, 1, epic
183, 0.0, 1.4827586206896552, 0.035404141616566465, 4.767441860465116, 23, 1, drama
39, 0.0, 0.6666666666666666, 0.012145748987854251, 19.0, 20, 18, poetry
2333, 0.024644549763033177, 0.6872427983539094, 0.01572462984977845, 13.62874251497006, 58, 1, report
751, 0.0, 0.48854961832061067, 0.03186646433990895, 11.921875, 43, 3, drama
79, 0.0, 0.8571428571428571, 0.02722323049001815, 13.0, 36, 5, poetry
146, 0.0, 0.75, 0.03650442477876106, 15.88888888888889, 36, 4, poetry
106, 0.0, 0.6, 0.023192360163710776, 17.0, 23, 8, poetry
4365, 0.0, 0.5895953757225434, 0.0251508677236778, 20.70098039215686, 109, 1, epic
3634, 0.013690295101916642, 0.7193460490463215, 0.025521867855938237, 13.446969696969697, 56, 1, report
165, 0.0, 0.3076923076923077, 0.019383259911894272, 21.0, 25, 2, poetry
730, 0.0, 0.5428571428571428, 0.030783582089552237, 9.960526315789474, 24, 1, drama
1060, 0.011482254697286013, 0.5691056910569106, 0.014953054364205402, 14.67142857142857, 55, 1, report
1057, 0.1148936170212766, 0.6378378378378379, 0.016035688449481552, 8.957627118644067, 60, 1, report
144, 0.0, 0.6818181818181818, 0.03556910569105691, 10.733333333333333, 29, 1, poetry
1310, 0.08759757155247182, 0.8216783216783217, 0.016401640164016403, 5.902127659574468, 35, 1, report
70, 0.0, 0.38461538461538464, 0.023715415019762844, 14.0, 25, 2, poetry
636, 0.0, 0.3591549295774648, 0.032158590308370046, 12.666666666666666, 48, 1, drama
730, 0.0, 0.36, 0.03270756725372557, 13.833333333333334, 57, 1, drama
618, 0.0, 0.4263565891472868, 0.029555555555555557, 11.472727272727273, 32, 2, drama
2730, 0.009222133119486768, 1.0769230769230769, 0.02604984301412873, 9.903571428571428, 31, 1, report
104, 0.0, 1.7777777777777777, 0.03571428571428571, 6.9375, 12, 3, poetry
2285, 0.0004768717215069146, 1.1322751322751323, 0.03161429295489103, 10.794392523364486, 69, 1, drama
161, 0.0, 1.0769230769230769, 0.022727272727272728, 11.571428571428571, 30, 4, epic
77, 0.0, 0.8571428571428571, 0.02707581227436823, 12.666666666666666, 24, 3, poetry
2019, 0.013157894736842105, 0.8528138528138528, 0.01856350837849623, 10.253807106598984, 32, 1, report
2101, 0.025477707006369428, 0.7751937984496124, 0.01956204379562044, 10.415, 40, 1, report
21, 0.0, 1.0, 0.013605442176870748, 10.5, 12, 9, poetry
535, 0.0, 0.2361111111111111, 0.030464584920030464, 15.852941176470589, 44, 3, drama
836, 0.0, 0.35664335664335667, 0.03003053953172718, 16.666666666666668, 62, 1, drama
1699, 0.020103761348897537, 0.6966292134831461, 0.01694915254237288, 13.42741935483871, 36, 1, report
340, 0.01282051282051282, 1.3448275862068966, 0.03106876553438277, 8.974358974358974, 27, 1, epic
239, 0.0, 0.6666666666666666, 0.02874617737003058, 16.571428571428573, 39, 4, poetry
418, 0.0, 0.375, 0.01958610495195861, 14.366666666666667, 20, 1, poetry
2873, 0.0, 0.5311284046692607, 0.032677258714726105, 10.978021978021978, 66, 1, drama
173, 0.0, 0.47368421052631576, 0.033927056827820185, 9.777777777777779, 19, 1, drama
69, 0.03076923076923077, 1.2, 0.03140096618357488, 11.666666666666666, 43, 2, epic
663, 0.024916943521594685, 0.7037037037037037, 0.015879017013232515, 11.543859649122806, 29, 1, report
199, 0.0, 0.5882352941176471, 0.02279874213836478, 19.2, 28, 3, poetry
1074, 0.0010152284263959391, 1.4777777777777779, 0.03161709572606848, 8.398496240601503, 38, 1, drama
91, 0.0, 0.875, 0.01584786053882726, 12.857142857142858, 28, 1, epic
807, 0.01907356948228883, 0.6739130434782609, 0.01887705711519845, 12.82258064516129, 37, 1, report
601, 0.0, 0.26, 0.03263350068461889, 15.512820512820513, 54, 2, drama
195, 0.0, 0.5625, 0.026807473598700244, 21.0, 34, 8, poetry
59, 0.0, 0.3333333333333333, 0.02356020942408377, 27.5, 38, 17, poetry
2026, 0.014673913043478261, 0.8783783783783784, 0.02267242474279182, 10.430769230769231, 33, 1, report
74, 0.014705882352941176, 0.8571428571428571, 0.02574257425742574, 12.166666666666666, 17, 3, epic
1833, 0.035671100362756954, 0.5344827586206896, 0.014673251735738316, 14.330645161290322, 45, 1, report
80, 0.0, 0.5, 0.022944550669216062, 19.0, 37, 1, epic
95, 0.0, 0.6666666666666666, 0.02564102564102564, 15.333333333333334, 36, 2, epic
1055, 0.002061855670103093, 1.4883720930232558, 0.029706999457406402, 8.5703125, 26, 1, drama
338, 0.012903225806451613, 1.3448275862068966, 0.03156146179401993, 8.923076923076923, 26, 1, epic
1253, 0.01948627103631532, 0.5379310344827586, 0.012763055339049104, 15.461538461538462, 49, 1, report
110, 0.0, 0.7, 0.027450980392156862, 15.285714285714286, 31, 5, poetry
1678, 0.034845496383957925, 0.7659574468085106, 0.01750076757752533, 11.555555555555555, 38, 1, report
942, 0.0, 1.1322314049586777, 0.03067740144364242, 6.992700729927007, 43, 1, drama
387, 0.030726256983240222, 0.8125, 0.018011776931070315, 10.153846153846153, 33, 1, report
2049, 0.0010678056593699946, 1.8248587570621468, 0.03968408105133683, 6.795665634674923, 37, 1, drama
117, 0.01834862385321101, 1.4444444444444444, 0.02953020134228188, 9.307692307692308, 26, 2, epic
74, 0.0, 1.3333333333333333, 0.03966597077244259, 9.5, 14, 1, poetry
578, 0.0018214936247723133, 0.5352112676056338, 0.02341048151104017, 15.421052631578947, 36, 1, poetry
103, 0.0, 0.625, 0.02047244094488189, 20.0, 27, 14, poetry
77, 0.0, 1.0, 0.02214022140221402, 11.0, 21, 3, epic
162, 0.04666666666666667, 0.7666666666666667, 0.011126564673157162, 7.478260869565218, 21, 1, report
1896, 0.07197191339964892, 0.7043795620437956, 0.023076923076923078, 9.849740932642487, 74, 1, report
87, 0.0, 0.625, 0.026272577996715927, 16.8, 24, 13, poetry
72, 0.014925373134328358, 0.8333333333333334, 0.025, 14.2, 22, 6, epic
151, 0.0, 0.6428571428571429, 0.02411873840445269, 16.22222222222222, 28, 2, poetry
333, 0.0, 1.4814814814814814, 0.03754855416486837, 8.65, 27, 2, poetry
775, 0.0, 0.38028169014084506, 0.029803776379118845, 14.648148148148149, 53, 1, drama
59, 0.0, 0.6, 0.025423728813559324, 19.0, 29, 10, poetry
107, 0.0, 0.3, 0.03286384976525822, 18.0, 26, 3, poetry
1765, 0.07518796992481203, 0.688, 0.01812712736483812, 10.273255813953488, 58, 1, report
298, 0.0, 1.1951219512195121, 0.027505827505827505, 6.571428571428571, 29, 1, drama
89, 0.0, 1.75, 0.029185867895545316, 6.785714285714286, 12, 1, epic
89, 0.0, 1.5, 0.03110419906687403, 7.75, 23, 2, epic
194, 0.0, 1.588235294117647, 0.031073446327683617, 7.666666666666667, 24, 2, poetry
226, 0.0, 0.3939393939393939, 0.01859504132231405, 17.615384615384617, 31, 1, poetry
438, 0.0, 1.8148148148148149, 0.034619883040935676, 3.435374149659864, 8, 1, drama
124, 0.0, 0.5, 0.03638814016172507, 23.8, 53, 11, poetry
251, 0.013043478260869565, 1.0909090909090908, 0.03001667593107282, 10.541666666666666, 32, 2, epic
92, 0.0, 1.0, 0.024115755627009645, 11.5, 43, 1, epic
126, 0.14655172413793102, 1.0, 0.023519163763066203, 5.107142857142857, 21, 1, report
757, 0.0, 0.5507246376811594, 0.031390943532383184, 10.460526315789474, 39, 2, drama
128, 0.008403361344537815, 1.1, 0.025925925925925925, 11.727272727272727, 25, 2, epic
759, 0.0, 1.4363636363636363, 0.028773509082141133, 5.1075949367088604, 29, 1, drama
54, 0.02, 1.2, 0.03282828282828283, 9.166666666666666, 17, 3, epic
184, 0.0, 0.9333333333333333, 0.0340531561461794, 13.071428571428571, 44, 3, poetry
211, 0.0, 1.4375, 0.03666427030913012, 9.478260869565217, 25, 2, poetry
450, 0.0, 1.1805555555555556, 0.029664541169947326, 5.447058823529412, 9, 1, drama
73, 0.0, 0.2857142857142857, 0.025540275049115914, 34.0, 47, 21, poetry
130, 0.008333333333333333, 0.6363636363636364, 0.024764150943396228, 18.0, 28, 6, epic
271, 0.0, 2.35, 0.04035357417371253, 3.4680851063829787, 9, 1, drama
1047, 0.0, 1.5426829268292683, 0.029132715704877778, 4.490118577075099, 10, 1, drama
141, 0.0, 0.6363636363636364, 0.026497695852534562, 19.857142857142858, 45, 2, poetry
